"Serial","ID","Asset Number","Friendly Name","Username","First Name","Last Name","Email","Model","OS","IMEI","Wi-Fi MAC Address","Last Seen","Tags","Organization Group"
"FR63DDG6QY","SC03","จักราชวิทยา_SC03","จักราชวิทยา_SC03_FR63DDG6QY","Student_01_1030201383","Student01","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850947736","AC:82:F0:9B:01:EE","6/8/2026 12:16:14 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"F9960CWVDF","SC31","จักราชวิทยา_SC31","จักราชวิทยา_SC31_F9960CWVDF","Student_07_1030201383","Student07","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650793101","AC:82:F0:9C:E7:1D","6/8/2026 12:16:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L76V5MHX73","SC56","จักราชวิทยา_SC56","จักราชวิทยา_SC56_L76V5MHX73","Student_12_1030201383","Student12","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650783771","AC:82:F0:AE:62:95","6/8/2026 12:16:13 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JN02360XKK","TC88","จักราชวิทยา_TC88","จักราชวิทยา_TC88_JN02360XKK","Teacher_18_1030201383","Teacher18","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850793130","AC:82:F0:A2:44:CE","6/8/2026 12:16:05 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"DNQFC64QM9","TC68","จักราชวิทยา_TC68","จักราชวิทยา_TC68_DNQFC64QM9","Teacher_14_1030201383","Teacher14","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850042819","AC:82:F0:A6:2E:DC","6/8/2026 12:16:05 PM","TC; All; สพม.นครราชสีมา; TC_จักราชวิทยา; จักราชวิทยา","รร.จักราชวิทยา"
"MJ9TC3FJHL","SC196","จักราชวิทยา_SC196","จักราชวิทยา_SC196_MJ9TC3FJHL","Student_40_1030201383","Student40","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650509713","AC:82:F0:A5:71:16","6/8/2026 12:15:05 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"CGQ7V3Y4D7","SC220","จักราชวิทยา_SC220","จักราชวิทยา_SC220_CGQ7V3Y4D7","Student_44_1030201383","Student44","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850542404","AC:82:F0:A0:9E:5E","6/8/2026 12:14:17 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JMGCRW27G3","SC365","จักราชวิทยา_SC365","จักราชวิทยา_SC365_JMGCRW27G3","Student_73_1030201383","Student73","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850725025","AC:82:F0:A0:A9:BF","6/8/2026 12:13:53 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KD9XD929KK","SC475","จักราชวิทยา_SC475","จักราชวิทยา_SC475_KD9XD929KK","Student_95_1030201383","Student95","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850598455","AC:82:F0:A8:FE:48","6/8/2026 12:12:47 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"J37L9W909F","SC144","จักราชวิทยา_SC144","จักราชวิทยา_SC144_J37L9W909F","Student_29_1030201383","Student29","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650798316","AC:82:F0:A0:BB:51","6/8/2026 12:12:36 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"H29V0H4750","SC825","จักราชวิทยา_SC825","จักราชวิทยา_SC825_H29V0H4750","Student_165_1030201383","Student165","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850005006","AC:82:F0:9C:9A:AA","6/8/2026 12:11:33 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"JR6TNHY4LW","SC554","จักราชวิทยา_SC554","จักราชวิทยา_SC554_JR6TNHY4LW","Student_111_1030201383","Student111","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850785698","AC:82:F0:A0:73:29","6/8/2026 12:11:26 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L6JVVM0JGK","SC999","จักราชวิทยา_SC999","จักราชวิทยา_SC999_L6JVVM0JGK","Student_200_1030201383","Student200","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850268968","AC:82:F0:A6:14:D2","6/8/2026 12:11:26 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HQ54P2YG6X","SC981","จักราชวิทยา_SC981","จักราชวิทยา_SC981_HQ54P2YG6X","Student_197_1030201383","Student197","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850194545","AC:82:F0:A8:33:29","6/8/2026 12:11:20 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KX37N36H36","SC957","จักราชวิทยา_SC957","จักราชวิทยา_SC957_KX37N36H36","Student_192_1030201383","Student192","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850408242","AC:82:F0:A4:ED:4C","6/8/2026 12:11:20 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FYJ4KGXKLW","SC1061","จักราชวิทยา_SC1061","จักราชวิทยา_SC1061_FYJ4KGXKLW","Student_213_1030201383","Student213","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850573524","AC:82:F0:AE:0A:39","6/8/2026 12:11:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FCY7VN46CF","SC1092","จักราชวิทยา_SC1092","จักราชวิทยา_SC1092_FCY7VN46CF","Student_219_1030201383","Student219","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850482650","AC:82:F0:A6:C9:01","6/8/2026 12:11:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"L2PWN7QKWG","SC1075","จักราชวิทยา_SC1075","จักราชวิทยา_SC1075_L2PWN7QKWG","Student_215_1030201383","Student215","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850835600","AC:82:F0:A5:42:11","6/8/2026 12:11:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G2PM02DV71","SC67","จักราชวิทยา_SC67","จักราชวิทยา_SC67_G2PM02DV71","Student_14_1030201383","Student14","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650467516","AC:82:F0:98:EF:A5","6/8/2026 12:11:19 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"GWXL65PWPG","SC769","จักราชวิทยา_SC769","จักราชวิทยา_SC769_GWXL65PWPG","Student_154_1030201383","Student154","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850540499","AC:82:F0:AC:BA:DB","6/8/2026 12:11:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"MJ6JKQKJ64","SC514","จักราชวิทยา_SC514","จักราชวิทยา_SC514_MJ6JKQKJ64","Student_103_1030201383","Student103","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850286242","AC:82:F0:A4:7C:1F","6/8/2026 12:11:17 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"C2VTW9JWWH","SC552","จักราชวิทยา_SC552","จักราชวิทยา_SC552_C2VTW9JWWH","Student_111_1030201383","Student111","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850480787","AC:82:F0:99:29:8B","6/8/2026 12:11:16 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HVJ96QK9CH","SC536","จักราชวิทยา_SC536","จักราชวิทยา_SC536_HVJ96QK9CH","Student_108_1030201383","Student108","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850231396","AC:82:F0:A9:4D:1C","6/8/2026 12:11:16 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"G542V2XR56","SC89","จักราชวิทยา_SC89","จักราชวิทยา_SC89_G542V2XR56","Student_18_1030201383","Student18","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650910416","AC:82:F0:AC:68:0D","6/8/2026 12:11:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FH9NFHVJ75","SC111","จักราชวิทยา_SC111","จักราชวิทยา_SC111_FH9NFHVJ75","Student_23_1030201383","Student23","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357585650762676","AC:82:F0:A4:67:8E","6/8/2026 12:11:15 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"MN4VC2K20C","SC170","จักราชวิทยา_SC170","จักราชวิทยา_SC170_MN4VC2K20C","Student_34_1030201383","Student34","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357585650473993","AC:82:F0:AC:80:8F","6/8/2026 12:10:25 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"FV7YFHFMPJ","SC546","จักราชวิทยา_SC546","จักราชวิทยา_SC546_FV7YFHFMPJ","Student_110_1030201383","Student110","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.1.0","357879850092327","AC:82:F0:9C:9F:92","6/8/2026 12:09:45 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LYQ34WJ6W4","SC385","จักราชวิทยา_SC385","จักราชวิทยา_SC385_LYQ34WJ6W4","Student_77_1030201383","Student77","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850471141","AC:82:F0:A0:0C:79","6/8/2026 12:09:11 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LV1WRMQ9QN","SC1059","จักราชวิทยา_SC1059","จักราชวิทยา_SC1059_LV1WRMQ9QN","Student_212_1030201383","Student212","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850107646","AC:82:F0:9A:7F:01","6/8/2026 12:07:25 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"KJK4K29T6W","SC870","จักราชวิทยา_SC870","จักราชวิทยา_SC870_KJK4K29T6W","Student_174_1030201383","Student174","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850654217","AC:82:F0:A5:36:3B","6/8/2026 12:07:21 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"LNK44HKPH0","SC615","จักราชวิทยา_SC615","จักราชวิทยา_SC615_LNK44HKPH0","Student_123_1030201383","Student123","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.4.2","357879850871423","AC:82:F0:99:BF:C1","6/8/2026 12:07:18 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
"HFJV4PV3K7","SC1068","จักราชวิทยา_SC1068","จักราชวิทยา_SC1068_HFJV4PV3K7","Student_214_1030201383","Student214","Admin","obec68zone1@obec.org","iPad (A16) (Wi-Fi + Cellular 128 GB Silver)","26.5.0","357879850158169","AC:82:F0:AA:E9:C6","6/8/2026 12:06:22 PM","SC; All; สพม.นครราชสีมา; จักราชวิทยา; SC_จักราชวิทยา","รร.จักราชวิทยา"
